local_png	cell	fp	q	stored_bytes	stored_encode_ms	stored_ssim2	stored_zensim	origin_id	variant_name	width	height
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s6-420	d09a23cc22854d41	5	2407	860.304	30.154844	35.919906	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s6-420	05c6e700503950ab	15	2860	935.172	38.873619	41.855971	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s6-420	0f51b4bb79ec626b	30	4416	992.311	51.320385	54.420586	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s6-420	e51b7b3bbcda2a43	50	8208	756.646	65.497047	68.002403	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s6-420	d75d6e095a487cd9	70	16271	878.090	78.467529	79.652969	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s6-420	ce18d71d8d40bdcb	85	31276	1016.421	85.528963	87.223251	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s6-420	3a40b39ec47e2a83	95	67955	1120.247	88.303142	89.272679	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s6-rgb	960923d3d79ac69f	5	3194	993.957	38.059042	35.757319	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s6-rgb	2ef1cdbfc6ed4ed9	15	4007	1678.087	47.594795	45.418539	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s6-rgb	ca81cbce092ab599	30	6579	1797.439	62.508905	63.880908	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s6-rgb	aea60bd8b885f6c1	50	13656	1333.413	77.859874	77.424314	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s6-rgb	3ac419427415e3c7	70	27977	1570.494	86.299955	88.436083	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s6-rgb	ba44f7728d9f4c39	85	54140	1830.967	90.501076	91.378674	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s6-rgb	735e99b8a75ccd11	95	123411	2003.705	92.530846	93.050945	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s8-noqm	8657c728f73693f5	5	2511	1192.792	27.493663	32.050574	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s8-noqm	8c7398c5d1e1093b	15	3125	1252.083	37.671584	41.743071	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s8-noqm	212b132062447cfb	30	5065	1311.622	52.260214	55.900822	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s8-noqm	2da456b397b08e13	50	10054	812.159	68.172129	70.715230	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s8-noqm	672916fc5182368d	70	19405	907.276	80.974842	82.584145	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s8-noqm	927bd759e32e27a3	85	38435	1045.055	87.539728	90.622366	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9252.png.scale768x768.png	s8-noqm	7c02c9cddeb0336b	95	87846	1208.863	90.698048	92.378478	9252	o_9252.png.scale768x768	768	768
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s2	da3283310b32ad30	5	1087	4096.370	-6.510230	27.558500	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s2	be3a64f006cd07aa	15	1524	5022.547	0.107728	30.976437	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s2	52f1df4a97307b6a	30	3599	5027.038	23.898752	41.669482	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s2	5d111e4b7af2f456	50	17660	5963.230	51.756622	59.660817	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s2	c4ec826d2fb656fc	70	42371	6601.539	75.274353	77.812878	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s2	72062b4cc0db101e	85	73330	2058.147	85.539693	89.254320	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s2	98738a2c02896816	95	122515	2617.452	89.904709	91.766408	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s4	59e9a808df7c8e8a	5	1662	2569.279	-13.077591	15.036826	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s4	f90d48f228c684c0	15	2006	3215.681	-2.473608	27.117278	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s4	ba8d29289cb66a80	30	4346	3325.535	20.709576	40.252330	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s4	b1e45ac1536d541c	50	17547	3167.762	51.830441	60.161391	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s4	3e1331aed438c8ee	70	42744	3571.380	75.723497	78.293005	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s4	f61d00169b21b7e8	85	74201	857.184	85.709361	89.298349	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s4	e1974e4bc2185da0	95	124612	1096.203	90.035606	91.776139	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s4-bd10	5f993060c3b255dd	5	1598	2104.619	-15.549633	22.076524	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s4-bd10	9e70635c32a6dcff	15	2086	3478.455	-3.281877	28.517244	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s4-bd10	3327ddb6c30a50bf	30	4447	2858.482	21.070174	40.904585	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s4-bd10	3e4fbda1a0d6e4e3	50	17763	2904.003	52.097848	60.559843	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s4-bd10	0768633379786a29	70	43609	3730.609	76.657516	78.321861	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s4-bd10	1230e6049d2aab27	85	77398	1409.455	88.081662	90.133597	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s4-bd10	b3b476df0818fa3f	95	167977	2170.087	92.305543	92.508023	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s6-420	d09a23cc22854d41	5	1523	816.124	-6.873027	24.723163	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s6-420	05c6e700503950ab	15	1972	887.672	2.076474	28.937081	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s6-420	0f51b4bb79ec626b	30	4070	928.856	20.509027	39.883914	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s6-420	e51b7b3bbcda2a43	50	17340	445.853	50.682478	59.596076	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s6-420	d75d6e095a487cd9	70	42679	862.895	75.169300	77.590938	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s6-420	ce18d71d8d40bdcb	85	73270	894.701	85.676318	88.917358	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s6-420	3a40b39ec47e2a83	95	115589	770.012	89.713892	91.239959	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s6-rgb	960923d3d79ac69f	5	2111	1510.906	-0.963498	11.879873	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s6-rgb	2ef1cdbfc6ed4ed9	15	2898	1582.196	6.607599	15.144233	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s6-rgb	ca81cbce092ab599	30	6588	1764.471	24.716440	31.069987	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s6-rgb	aea60bd8b885f6c1	50	22439	1545.438	55.001244	59.294874	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s6-rgb	3ac419427415e3c7	70	50534	1792.952	78.087264	77.963845	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s6-rgb	ba44f7728d9f4c39	85	92980	2020.358	88.579761	90.328617	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s6-rgb	735e99b8a75ccd11	95	172174	2233.690	92.222832	91.016230	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s8-noqm	8657c728f73693f5	5	1647	1042.896	-7.783788	15.152475	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s8-noqm	8c7398c5d1e1093b	15	2309	1059.700	0.883694	26.751018	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s8-noqm	212b132062447cfb	30	5820	1160.480	21.323794	40.426060	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s8-noqm	2da456b397b08e13	50	22148	791.626	53.349469	63.988504	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s8-noqm	672916fc5182368d	70	45471	859.775	75.400039	77.995779	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s8-noqm	927bd759e32e27a3	85	74725	1032.732	85.605714	89.299769	9584	o_9584.png.scale597x896	597	896
/mnt/v/output/clean-picker-corpus-2026-06-26/o_9584.png.scale597x896.png	s8-noqm	7c02c9cddeb0336b	95	125272	1205.536	90.060969	91.754823	9584	o_9584.png.scale597x896	597	896
